z,m_b_mean,m_b_sigma,dm_b_dz_mean,dm_b_dz_sigma
0.7401,23.934167904585095,0.046802359056842775,-1.650191600308358,3.7242969403065334
0.744,23.948360706544822,0.047079199091533255,-1.752577412125165,3.7302145246941643
0.7477,23.96175916765927,0.047341710335053855,-1.848040982257053,3.7357126247216685
0.75,23.9700555422614,0.047504807488882424,-1.906563808996051,3.739072583237899
0.772,24.04818254078633,0.049059329906495704,-2.4347322929680484,3.768894275773452
0.783,24.086432183688803,0.049830987878313304,-2.6774768602656214,3.782177688229027
0.793,24.12074805429459,0.05052800858075838,-2.885912139904248,3.7932837513844198
0.795,24.127559894918846,0.05066682736491256,-2.926207283842944,3.7953929462740885
0.805,24.161366349262085,0.05135766035590442,-3.1207601023377167,3.8053748126441853
0.807,24.16807757964422,0.05149513350088027,-3.158290977982639,3.8072579924075054
0.81,24.178113460682127,0.051700882790619816,-3.2137283659763245,3.8100118283299684
0.811,24.181450531203883,0.05176934028724065,-3.2319788191434964,3.8109108437711305
0.8318,24.24994505121599,0.05317774832351265,-3.585846748644131,3.827461882307583
0.8326,24.252545059777848,0.05323128451526276,-3.598482615101923,3.8280166175724357
0.8483,24.303067385106374,0.05427145608972331,-3.8320235630372905,3.8376810846428406
0.858,24.333811826983798,0.05490354726136879,-3.9627016173413607,3.8424955062329507
0.875,24.386851871158807,0.05599025507289783,-4.167023434628519,3.8488252159937204
0.884,24.414507832713102,0.05655408686548369,-4.262629841446642,3.8511017044111764
0.893,24.44187679550103,0.05710960355565339,-4.349658073776156,3.8526435280415
0.897,24.453949949623844,0.0573537669710463,-4.385608696998296,3.853094964215114
